author,body,prefix,summary,title,url
Tomás Betín,"
La directora del Icbf, Lina Arbeláez, le dijo a EL HERALDO que los horarios que se han previsto por ahora para las salidas desde el próximo lunes de los menores de 6 a 17 años a las calles durante la cuarentena serán de 8 a 11 de la mañana y de 2 a 5 de la tarde.
Explicó la funcionaria que la decisión se tomó luego de ""un trabajo conjunto y colectivo que se hizo con el Ministerio de Educación, el Ministerio de Salud, la Consejería para la Niñez y Adolescencia, el Icbf y una mesa de expertos epidemiólogos y pediatras. Se toma para los niños entre los 6 y los 17 años, para que puedan salir tres veces a la semana por un término de media hora, obviamente con todos los protocolos y cuidados, con elementos de protección personal, con tapabocas, manteniendo una distancia con terceros de 2 metros y recordándoles a los cuidadores, que no pueden tener más de 60 años y que pueden salir con un máximo de tres niños, que cuando lleguen a la casa se laven las manos, se quiten los zapatos y efectivamente les echen alcohol"".
Dijo además que los menores de 6 años aún no pueden salir porque no han terminado su ciclo de vacunación y en esta época hay picos de enfermedades respiratorias que los afecta.
Lea también: En video | A partir del 11 de mayo menores entre 6 y 17 años podrán salir a la calle
Agregó la directora, frente a los horarios de salida, que ""la propuesta es la de un horario de salida que evidentemente se tendrá que evaluar según el territorio en donde se encuentren, de 8 a 11 de la mañana y de 2 a 5 de la tarde"", y señaló que la medida se pensó teniendo en cuenta los horarios de la educación virtual: ""Lo que hemos venido contemplando es el tema de salud mental de los niños. Sabemos que necesitan una especie de medida para estar al aire libre, una especie de recreo, y los horarios también contemplan esos momentos donde sabemos que la educación virtual tiene espacios donde se cierran, pero los horarios están previstos y recomendados a partir de las diferencias climatológicas que tiene la diversidad del territorio colombiano"".
Acerca de cómo harán para supervisar que, por ejemplo, los niños no accedan a las zonas de juegos de los parques, que pueden ser focos de contagio, Arbeláez dijo: ""Estamos haciendo un llamado a la corresponsabilidad, a la solidaridad, como bien lo sabemos con las disposiciones constitucionales y legales en Colombia la principal fuente de protección al bienestar de los niños y adolescentes del país les corresponde a las familias. Confiamos en los colombianos, en su buen juicio, y sabemos que en ese llamado del señor presidente a cuidar y atenderlos de manera específica para garantizar su bienestar y salud cumplirán esos protocolos que han sido trazados por una mesa de expertos"".
También le puede interesar: RedPapaz hace llamado a mandatarios para que le hablen a los niños
En relación con la vigilancia a los adolescentes, la directora del Icbf señaló que ""la salida de los menores de 14 a 17 años también se tiene que dar en compañía de un adulto responsable, no mayor de 60 años, porque lo que estamos tratando es de garantizar la salud y el bienestar de la población colombiana"".
Para tener en cuenta
Y añadió la funcionaria que los cuidadores deberán tener el documento de identidad de los menores, los recorridos no deberán sobrepasar el kilómetro de distancia alrededor del hogar, los niños no deberán presentar al salir síntomas respiratorios o gastrointestinales y la recomendación es no llevarlos a zonas concurridas como mercados.
",," La directora del Icbf indicó que podrán salir en horario de 8:00 -11:00 a.m. y de 2:00-5:00 p.m. Todos deben estar con un adulto.
",En video | Lo que debe saber sobre la salida de los niños a la calle,https://www.elheraldo.co/colombia/en-video-lo-que-debe-saber-sobre-la-salida-de-los-ninos-la-calle-724000
Tomás Betín,"
El director de la Aerocivil, Juan Carlos Salazar, dijo el pasado martes en la Comisión Sexta del Senado que habrá cinco fases para la reanudación de la aviación comercial en el país, a partir de una fecha que aún se ha definido pero que en todo caso tendrá que ser después del 30 de mayo.
La primera fase será la de la activación selectiva, que consiste en que los aeropuertos principales con mayor capacidad iniciarían con la activación y paulatinamente irán entrando en operación los demás en las restantes cuatro fases: activación moderada, activación intermedia, operación internacional y aviación normalizada.
Se tendrán en cuenta en esta reanudación progresiva la capacidad de los aeropuertos en cuanto a vuelos por hora, medidas de bioseguridad y distanciamiento social.
Así, los aeropuertos del país se clasificarán en cinco grupos, siendo el principal El Dorado de Bogotá, al que le siguen los de las ciudades principales de Barranquilla, Medellín y Cali.
",," La Aerocivil explicó que la reactivación de la aviación comercial se daría paulatinamente en una fecha aún no estipulada que tendría que establecerse después del 30 de mayo.
",Así se reanudaría la operación de los vuelos comerciales,https://www.elheraldo.co/colombia/asi-se-reanudaria-la-operacion-de-los-vuelos-comerciales-723975
Redacción  ELHERALDO.CO,"
El presidente de la República, Iván Duque, señaló que el Gobierno seguirá investigando quiénes están detrás del escándalo de espionaje irregular desde el Ejército a periodistas, políticos, defensores de derechos humanos y funcionarios públicos.
“Creo en la libertad de prensa y por lo tanto rechazo categóricamente cualquier perfilamiento o seguimiento. Vendrán ahora las investigaciones y seguiremos hasta el fondo, porque no solo se perfilaron a periodistas sino también al secretario general de la Presidencia”, dijo el mandatario en el diálogo online con la organización New Economy Forum.
Por este escándalo al interior del Ejército, ya fueron retirados de sus cargos los coroneles: Milton Eugenio Rozo Regado, Hugo Armando Díaz Hernández, Juan Pablo Prado Torres, Julio Tobías López Cuadros y Helmon René Ramos Naranjo. También fueron retirados los mayores  Eduardo de la Torres Díaz, Hernán Rolando Villamil Ortegón y Mauricio Quintero Arias.
El total de retirados de la institución son 11 militares, sin embargo, hay nombres que todavía no se conocen. El presidente ha pedido investigar  a fondo y sanciones severas contra  los uniformados que habrían hecho parte del equipo que se dedicó a hacer estos seguimientos irregulares.
",," El presidente rechazó categóricamente las interceptaciones que se denunciaron desde el Ejército y cuestionó que incluso se haya espiado al Secretario General de la Presidencia, Jorge Mario Eastman.
",“Es inadmisible que ese tipo de prácticas hayan llegado al Palacio Presidencial”: Duque,https://www.elheraldo.co/colombia/es-inadmisible-que-ese-tipo-de-practicas-hayan-llegado-al-palacio-presidencial-duque-723967
Redacción  ELHERALDO.CO,"
El Presidente de la República, Iván Duque Márquez, sostuvo este miércoles un diálogo online con el Presidente y Director General de la plataforma de debate española ‘Nueva Economía Fórum’, José Luis Rodríguez, ejercicio en el cual explicó la estrategia de Colombia para prevenir, contener y mitigar los efectos generados por la pandemia de la COVID-19.
""Vamos a tener un golpe en lo económico cómo lo está teniendo el mundo, como lo está teniendo  Europa, pero en la medida que este manejo se haga con responsabilidad, con progresividad, con buenos protocolos, nuestra apuesta es una rápida recuperación"", dijo el presidente.
Agregó: ""Los países y el multilateralismo han tenido fallas grandes. Lo que vimos es que la pandemia se fue esparciendo, pero qué interesante hubiera sido una gran cooperación”.
Durante este ejercicio virtual, el mandatario respondió preguntas relacionadas con la forma cómo la pandemia está afectando al país en materia económica, social y sanitaria, así como los avances y las medidas adoptadas por el Gobierno Nacional.
Destacó el mandatario las acciones de la alcaldesa de Bogotá, Claudia López, frente a la pandemia en la capital del país.
""Quiero reconocer que en el caso de la alcaldesa de Bogotá ella enfrentó esta situación con propuestas innovadoras. Tiene genuinas preocupaciones de cómo recuperar vida productiva”, manifestó Duque.
El jefe de Estado señaló que tras una eventual superación de la pandemia debe haber una coordinación internacional para reactivar el turismo.
""Esta crisis va a reinventar el transporte aéreo y por supuesto va a llevar a que el sector hotelero se reinvente. Y como vamos a revivir el transporte de pasajeros de cruceros, eso no va a pasar de un día para otro. Se requiere una gran conversación sobre el tema de turismo"", puntualizó.
‘Nueva Economía Fórum’ es una organización de debate de referencia en España, de carácter privado, independiente y no partidista. Su objetivo es promover el intercambio de ideas y el contraste de opiniones en todos los campos que conciernen a la sociedad, a través de sus foros abiertos, neutrales y plurales.
",," El mandatario explicó la estrategia de Colombia para afrontar los efectos de la COVID-19 en el New Economy Forum.
",En video | “Vamos a tener un golpe en lo económico cómo lo está teniendo el mundo”: presidente Duque,https://www.elheraldo.co/colombia/en-video-vamos-tener-un-golpe-en-lo-economico-como-lo-esta-teniendo-el-mundo-presidente
Tomás Betín,"
La Unidad de Búsqueda de Personas Desaparecidas informó que este jueves, a las 11 de la mañana, por vías virtuales, lanzará su Plan Nacional de Búsqueda, que se constituye en la hoja de ruta para la búsqueda humanitaria y extrajudicial de las personas desaparecidas del conflicto armado.
En el espacio participarán Gladys Ávila, representante de familiares en el exilio; Adriana Pérez, representante de la Mesa de Víctimas de Desaparición Forzada; Gloria Gómez, coordinadora de la Asociación Asfaddes; Luz Marina Monzón, directora general de la Unidad y Alberto Brunori, representante del alto comisionado de la ONU para los DD.HH. en Colombia.
Así mismo, estarán Lawrence J. Sacks, director de USAID Colombia; Ramón Rodríguez, director general de la Unidad para las Víctimas; Federico Andreu y César Sanabria, asesores de la Dirección de la Unidad.
El Plan Nacional de Búsqueda es el marco de acción general, estratégico e integral dentro del cual se aborda la búsqueda humanitaria y extrajudicial de las personas dadas por desaparecidas en el contexto y en razón del conflicto armado.
Este plan se llevará a cabo debido a que una de las funciones de la Unidad consiste en ""diseñar y poner en marcha un plan nacional que establezca las prioridades para el cumplimiento de su objeto y planes regionales correspondientes de búsqueda, localización, recuperación, identificación y entrega digna de cuerpos esqueletizados de las personas dadas por desaparecidas en el contexto y en razón del conflicto armado, en coordinación con las entidades correspondientes y con la participación de las víctimas y organizaciones de víctimas y de derechos humanos"".
El plan se construyó con la participación de las víctimas, las organizaciones, los pueblos étnicos y la coordinación con instituciones, en encuentros llevados a cabo en Bogotá, Cali, La Mesa (Cundinamarca), Bucaramanga, Barranquilla y Neiva, así como a través de espacios virtuales.
",," Se trata de la hoja de ruta para la búsqueda humanitaria y extrajudicial de las personas desaparecidas del conflicto armado.
",La Unidad de Búsqueda de Desaparecidos lanza su plan nacional,https://www.elheraldo.co/colombia/la-unidad-de-busqueda-de-desaparecidos-lanza-su-plan-nacional-724073
Tomás Betín,"
Las sesiones virtuales del Congreso siguen generando controversia: unos denuncian a quienes han querido hacer presencia y otros entutelan porque quieren asistir a los debates en el Capitolio.
El abogado Hollman Ibáñez, del bufete De La Espriella Lawyers Enterprise, interpuso una denuncia penal ante la Corte Suprema de Justicia y disciplinaria ante la Procuraduría contra los representantes a la Cámara Katerine Miranda, Inti Asprilla y León Freddy Muñoz, de la Alianza Verde; y contra María José Pizarro y David Racero, de los Decentes, quienes asistieron la semana pasada al Capitolio a sesionar de manera presencial.
No obstante, para el jurista los parlamentarios violaron la cuarentena al no estar exceptuados en los decretos del aislamiento preventivo obligatorio expedidos por el Gobierno.
""Queremos que la justicia penal y disciplinaria conozca de las actuaciones de aquellos representantes a la Cámara por Bogotá, de la Bancada Alternativa, que de forma irresponsable se tomaron por asalto las instalaciones del Congreso. (...) Los parlamentarios que asistieron de manera abrupta e irresponsable no están cobijados por las excepciones"", señaló el abogado en la emisora 'La FM'.
De otro lado, estos mismos representantes interpusieron una acción de tutela ante un juzgado capitalino por la ""vulneración de sus derechos fundamentales a la participación política, el ejercicio y control del poder político, y la libertad de expresión"", debido que 130 legisladores de la corporación -contra 34- aprobaron la semana pasada una proposición que prohibió́ la asistencia personal de los congresistas al Legislativo durante la cuarentena y solo se avalaron las sesiones virtuales mientras dure el aislamiento.
Esa misma proposición estableció que únicamente los miembros de la Mesa Directiva de la Cámara podían hacer acto de presencia en el Capitolio durante la emergencia.
""Solicitamos la protección de estos derechos y que la proposición aprobada por la plenaria sea revocada y se deje sin efectos, para que podamos ocupar la curul que por derecho nos corresponde en el recinto de sesiones"", se lee en el recurso de amparo de los parlamentarios.
Entre tanto, la ministra del Interior, Alicia Arango, le dijo al diario 'El Nuevo Siglo' que se estarían convocando sesiones extraordinarias del Congreso para reponer el mes que perdió el Legislativo ante la contingencia del coronavirus.
""Nosotros como Gobierno, en un acuerdo que hicimos con el presidente del Senado y el presidente de la Cámara, vamos a convocar a sesiones extras del 20 de junio al 20 de julio, para recuperar el tiempo perdido. El Congreso ha dicho que, si tiene que sesionar todos los días, así lo hará, y eso es necesario para el bien del país"", dijo la jefa de la cartera política.
",," Gobierno convocaría sesiones extraordinarias en el Legislativo del 20 de junio al 20 de julio para reponer el mes perdido por la cuarentena.
",Denuncias y tutelas en medio de sesiones virtuales del Congreso,https://www.elheraldo.co/politica/denuncias-y-tutelas-en-medio-de-sesiones-virtuales-del-congreso-724034
"

","
La vida de 180 obreros que trabajan en la ampliación de una planta para descontaminar el río Bogotá cambió. Hoy viven en un cómodo hotel y cumplen con las más estrictas medidas sanitarias para poder trabajar y evitar que haya un foco de contagio de COVID-19 en esa obra, vital para la capital colombiana.
Cabinas de desinfección, mascarillas, guantes de látex, termómetros y distanciamiento social hacen parte del día a día de los obreros, que desde el 23 de abril están alojados en el GHL Style Hotel Bogotá Occidente, a las afueras de la capital colombiana, alejados por seguridad de sus propias familias.
Desde que se levantan cumplen con un minucioso protocolo al que ya están habituados. Salen de sus habitaciones y van en grupos de 10 a desayunar al restaurante del hotel donde les toman la temperatura, se sirven los alimentos y cada uno se sienta solo en una mesa para mantener el distanciamiento social.
Una vez terminan de desayunar salen del hotel para abordar un autobús, en el que tampoco pueden sentarse juntos, que los lleva a la obra de la Planta de Tratamiento de Aguas Residuales Salitre (PTAR Salitre), ubicada a poco más de siete kilómetros y que construye un consorcio en el que participa la española Aqualia.
""Fue un cambio drástico pero ahí nos vamos acoplando a lo que la situación nos pone. Esto del COVID-19 es algo para adaptarnos y para que más adelante cada uno tenga el hábito de manejar todos estos implementos de seguridad"", dice a Efe Jeison Arias, que trabaja como técnico instalador y electricista en la obra.
",,"
Los trabajadores laboran en la Planta de Tratamiento de Aguas Residuales Salitre (PTAR Salitre) y se hospedan en el hotel para evitar que haya un foco de contagio de COVID-19.
","Vida de hotel con medidas estrictas, la nueva rutina de 180 obreros en Bogotá",https://www.elheraldo.co/colombia/vida-de-hotel-con-medidas-estrictas-la-nueva-rutina-de-180-obreros-en-bogota-723945
"

","
La vida de 180 obreros que trabajan en la ampliación de una planta para descontaminar el río Bogotá cambió. Hoy viven en un cómodo hotel y cumplen con las más estrictas medidas sanitarias para poder trabajar y evitar que haya un foco de contagio de COVID-19 en esa obra, vital para la capital colombiana.
Cabinas de desinfección, mascarillas, guantes de látex, termómetros y distanciamiento social hacen parte del día a día de los obreros, que desde el 23 de abril están alojados en el GHL Style Hotel Bogotá Occidente, a las afueras de la capital colombiana, alejados por seguridad de sus propias familias.
Desde que se levantan cumplen con un minucioso protocolo al que ya están habituados. Salen de sus habitaciones y van en grupos de 10 a desayunar al restaurante del hotel donde les toman la temperatura, se sirven los alimentos y cada uno se sienta solo en una mesa para mantener el distanciamiento social.
Una vez terminan de desayunar salen del hotel para abordar un autobús, en el que tampoco pueden sentarse juntos, que los lleva a la obra de la Planta de Tratamiento de Aguas Residuales Salitre (PTAR Salitre), ubicada a poco más de siete kilómetros y que construye un consorcio en el que participa la española Aqualia.
""Fue un cambio drástico pero ahí nos vamos acoplando a lo que la situación nos pone. Esto del COVID-19 es algo para adaptarnos y para que más adelante cada uno tenga el hábito de manejar todos estos implementos de seguridad"", dice a Efe Jeison Arias, que trabaja como técnico instalador y electricista en la obra.
",,"
Los trabajadores laboran en la Planta de Tratamiento de Aguas Residuales Salitre (PTAR Salitre) y se hospedan en el hotel para evitar que haya un foco de contagio de COVID-19.
","Vida de hotel con medidas estrictas, la nueva rutina de 180 obreros en Bogotá",https://www.elheraldo.co/colombia/vida-de-hotel-con-medidas-estrictas-la-nueva-rutina-de-180-obreros-en-bogota-723945
Tomás Betín,"
La ministra de Educación, María Victoria Angulo, dijo que el regreso a las aulas dependerá de los informes del Ministerio de Salud sobre la evolución de la pandemia en el país.
""Dependerá de la fecha en la que el Ministerio de Salud indique en la que se puedan generar esquemas de reencuentro en las aulas. Habrá momentos presenciales, según sea la dinámica de la pandemia en las regiones, pero seguirán estando las herramientas virtuales, radio y televisión para la formación"", explicó.
En una sesión virtual en la Comisión Tercera del Senado, la funcionaria señaló que espera que en la siguiente semana quede listo un protocolo que se hará de la mano de las secretarías de Educación territoriales para preparar al sector con el tiempo debido y cuando la cartera de Salud anuncie una nueva directriz para el regreso a las aulas.
También, reportó que para conectividad se han girado $93 mil millones y el Ministerio está sacando un anexo para dar más flexibilidad al uso de este dinero para poder atender la compra de plan de datos y de algunos equipos, así como apoyar la dinámica en espacios de conectividad.
El programa Computadores para Educar, afirmó, ya está comenzando la distribución para que en dos semanas las distintas regiones cuenten con los equipos. Son 291 municipios con 750 sedes educativas, en las que el proyecto permitirá beneficiar a 79.345 estudiantes y 4 mil docentes. Entre los criterios de focalización están estudiantes de estratos 1 y 2 reportados por la entidad territorial al sistema de matrícula oficial y estudiantes beneficiados del programa de doble titulación con apoyo del Sena, entre otros.
El senador Gustavo Bolívar, de los Decentes, denunció que el comportamiento del Icetex durante la pandemia no ha sido diferente al que ha tenido el sector bancario, y afirmó que la rentabilidad de esa entidad en el año 2019 fue de $332 mil millones.
""Tienen cuatro veces más rentabilidad que los bancos. Es una entidad muy bien manejada desde el punto de vista financiero, pero totalmente desalmada en lo humano. (...) Más de 415 mil estudiantes anualmente se quedan sin posibilidad de ingresar a la educación superior, además porque se le impone el requisito del fiador"", dijo.
El director del Icetex, Manuel Acevedo, mencionó los tres auxilios con los que cuentan los deudores del Instituto durante el tiempo de la pandemia. Uno, es de interrupción de pagos para los meses de abril, mayo y junio, el cual se hará posteriormente sin generar intereses. Otro es la reducción transitoria de intereses al IPC, en que el beneficio se refleja en la reducción del valor de la cuota en $107.920 para este mismo periodo de tiempo. Por último, la ampliación en los planes de amortización, dado en la reducción de la cuota en $212.818 por lo que resta el plan de pagos.
Por su parte, el senador liberal Mauricio Gómez dijo que de los 170 mil estudiantes del departamento del Atlántico, 60 mil no tienen la posibilidad de la conectividad a internet. También denunció que la distribución de los computadores que envía el Ministerio de Educación se está haciendo desde Bogotá, desconociendo la verdadera necesidad del departamento.
Y el senador Efraín Cepeda, del Partido Conservador, señaló que se deben generar incentivos a los estudiantes egresados con créditos del Icetex, ya que el 66% de ellos no están trabajando y no pueden pagar la deuda.
",," El senador liberal Mauricio Gómez dijo que de los 170 mil estudiantes del departamento del Atlántico, 60 mil no tienen la posibilidad de la conectividad a internet.
",Regreso a las aulas dependerá de los informes de Minsalud: ministra de Educación,https://www.elheraldo.co/colombia/regreso-las-aulas-dependera-de-los-informes-de-minsalud-ministra-de-educacion-723903
Redacción País,"
Desde Twitter y a raíz del contrato de $3.350 millones provenientes del Fondo Paz de la Presidencia, suscrito en plena pandemia entre la Casa de Nariño y la agencia Du Brands, para la publicidad del presidente Iván Duque, se ha recreado una nueva pelea entre el expresidente Álvaro Uribe y el senador Roy Barreras.
""Esta agencia de publicidad fue la agencia del presidente Duque cuando fue candidato. Y esta agencia es de un señor que es muy cercano a Álvaro Uribe, como todo el mundo sabe. Es un contrato para los amigos como premio porque estuvieron en la campaña. Este es un señor recomendado por el señor Álvaro Uribe que es amigo de él"", dijo Barreras el martes en la tarde.
Enseguida Uribe le respondió: ""Mi vida ha sido esculcada de todas las formas y no me encontrarán un abuso de los recursos públicos, a diferencia del ladrón que cambia de bando para buscar escondite"", y agregó: ""Ha pretendido con el discurso de la paz de Santos que le tapen sus robos. Y tampoco tengo feudos burocráticos como pasó con la Esap, cómo son de elegantes para hablar estos ladrones. (...) No tengo contratos ni recomiendo contratistas como dicen quienes ayudaron a robarse a Caprecom, SaludCoop y el Plebiscito"".
A lo que Barreras contestó: ""Quienes chuzan, mienten, hacen montajes y causaron el desastre de la salud pública con Ley 100, entregaron EPS a paramilitares y quebraron otras, repiten calumnias en bodeguitas para desviar atención de verdaderos responsables. No tienen contratos sólo zonas francas, ñeñes y cadenas"".
Por lo que el Centro Democrático informó en un comunicado que el senador Uribe le otorgó poder a Abelardo De la Espriella ""para que en su nombre y representación adelante acciones legales en contra del senador Roy Leonardo Barreras Montealegre"".
A lo que Barreras retomó: ""Si no fuera por la tristeza de ver que con recursos de la paz financian una agencia activista del No a la paz. $3.300 millones en 'imagen del presidente' en plena pandemia, me parecería divertidísima esta confrontación con un expresidente furioso y su abogado de pintoresco sombrero"".
Y el abogado De la Espriella también entró en la controversia: ""Cierto político ladrón, oportunista, cómplice de terroristas, socio de Santos, farsante irredimible, que además ha saqueado la salud de Colombia de manera infame, pretende que olvidemos su proceder. Tengo la contra para esa rata: valor, principios y verdades"".
",," El expresidente anunció acciones legales contra el senador de La U debido a que este aseguró que el contrato de publicidad del presidente fue para un recomendado suyo.
",La pelea entre Álvaro Uribe y Roy Barreras por el fondo de paz,https://www.elheraldo.co/colombia/la-pelea-entre-alvaro-uribe-y-roy-barreras-por-el-fondo-de-paz-723900
"

","
Con el anuncio de una nueva extensión de la cuarentena, que ahora va hasta el 25 de mayo, el Gobierno  también amplió la lista de los sectores que entrarán en proceso de reactivación en la próxima semana. Estos se suman a la construcción y la industria manufacturera que ya estaban dentro de las excepciones fijadas en el Decreto 593 de 2020.
El ministro de Comercio, Industria y Turismo, José Manuel Restrepo, aseguró que estas 16 actividades podrán volver a funcionar de manera gradual con los debidos protocolos de bioseguridad.
“Arrancamos desde el 11 de mayo un nuevo proceso de gradualidad en el inicio de actividades productivas en el país, que tiene como meta proteger la salud de los colombianos, contribuir a la generación de ingresos y proteger los empleos”, señaló.
Lea también: El comercio organizado está listo para la reapertura: Fenalco
El Gobierno también informó que se autorizará la apertura económica en los municipios que no tienen registros de la COVID-19.
Nuevos sectores
Los nuevos sectores que vuelven a funcionar se relacionan con la fabricación de muebles, vehículos y maquinaria y equipo al igual que el comercio de ventas al por mayor.
Las ventas al por menor que se reactivan son las de vehículos, papelerías, librerías y mascotas y lavanderías a domicilios.
Es así como se reabre la fabricación de muebles, colchones y somieres; de vehículos automotores, remolques y semiremolques;  de productos informáticos, electrónicos y ópticos.
También se reactiva la fabricación de maquinaria y equipo, mantenimiento y reparación de vehículos automotores; mantenimiento y reparación de equipos de tecnología e informáticos.
También le puede interesar: Aporte del ingreso solidario aumenta a $320 mil: DNP
El  comercio al por mayor y al por menor de vehículos, incluyendo partes, piezas y accesorios, también se reactiva, al igual que el comercio al por mayor de muebles y enseres domesticos, incluyendo prendas de vestir.
También están el comercio al por menor de materiales de construcción, artículos de ferretería, cerrajería, vidrio y pintura en establecimientos especializados; ventas al por mayor de maquinaria y equipo;  comercio al por menor de combustibles, lubricantes, aditivos y productos de limpieza y mantenimiento para automotores en establecimientos especializados.
Otras actividades relacionadas con la operación de establecimientos prestadores de servicios de mantenimiento vehicular, artefactos, embarcaciones, maquinaria agrícola o pesquera según los diferentes modos de transporte, también entran en las excepciones así como los establecimientos en los cuales se realice el suministro e instalación de repuestos de vehículos y centros de diagnóstico automotor.
Trámite de alcaldes
El ministro Restrepo aseguró que la decisión de reactivar las actividades en las poblaciones donde no hay casos de COVID-19 está a cargo de los alcaldes, quienes deben presentar una solicitud oficial ante el Ministerio del Interior para este fin.
Señaló que este procedimiento se encuentra establecido en el Decreto 593 de orden público y que para la reactivación se requiere que las actividades cuenten con los protocolos de bioseguridad.
“Será responsabilidad de los alcaldes el validar los protocolos de bioseguridad”, dijo el ministro.
Son entonces dos los pasos que se deben cumplir en el proceso de reactivación, el primero es que el municipio lo solicite y el segundo, que se cuente con los protocolos de bioeseguridad por parte del Ministerio de Salud y que puedan ser verificados, implementados y validados en la implementación.
",,"
En localidades sin coronavirus no reabrirán billares, casinos, discotecas, iglesias, parques, gimnasios ni eventos deportivos.
",En video | Amplían lista de sectores que se reactivarán,https://www.elheraldo.co/colombia/en-video-amplian-lista-de-sectores-que-se-reactivaran-723841
Tomás Betín,"
El juzgado 42 Administrativo del Circuito Judicial de Bogotá falló a favor del Mintic la acción de tutela interpuesta por el consorcio Dotco sobre el proceso de adjudicación del contrato del dominio .CO.
Para el estrado, ""la tutela es improcedente al no demostrarse la existencia de un perjuicio irremediable, ni que el Ministerio incurrió en vía de hecho"".
La solicitud de Dotco, del pasado 16 de abril, invocaba el amparo al debido proceso frente al proceso de adjudicación, afirmando que las fórmulas matemáticas que definían los puntajes de los proponentes se aplicaron de una manera diferente a la consignada en los pliegos de condiciones.
En respuesta, el pasado 21 de abril el Mintic allegó al juzgado las precisiones solicitadas acerca de la fórmula, explicando que ""el cálculo utilizado correspondió a una fiel aplicación de lo contenido en el pliego de condiciones de la licitación"".
Por ello, el pasado 30 de abril el despacho emitió sentencia a favor del Ministerio de Tecnologías de la Información y las Comunicaciones, al declarar improcedente la acción de tutela interpuesta por el consorcio.
""Este proceso ha sido reconocido por su transparencia, objetividad, buena fe contractual, por la aplicación fiel a las reglas de juego y por la protección del interés de todos los colombianos"", afirmó la cartera en un comunicado.
",," ""Este proceso ha sido reconocido por su transparencia, objetividad y por la protección del interés de todos los colombianos"", afirmó la cartera.
",Juzgado da la razón al Mintic en tutela sobre el dominio .CO,https://www.elheraldo.co/colombia/juzgado-da-la-razon-al-mintic-en-tutela-sobre-el-dominio-co-723839
Tomás Betín,"
La Comisión Primera de Cámara aprobó este martes en tercer debate, por mayoría absoluta, el proyecto de ley de borrón y cuenta nueva, que busca eliminar de las centrales de riesgo por una única vez a los deudores que se pongan al día.
La iniciativa, que irá ahora a último debate en la plenaria de la cámara baja, es de la autoría de los senadores David Barguil, del Partido Conservador y Luis Fernando Velasco, del Partido Liberal.
Durante el tercer debate, el articulado sufrió un cambio inspirado en este momento de pandemia: El periodo de gracia para ponerse al día y resultar beneficiado por la ley no será de seis meses desde que quede en firme sino que se extenderá a un año.
El representante César Lorduy, de Cambio Radical, ponente, señaló en su intervención ante la célula legislativa: ""Démosle la oportunidad a los ciudadanos de este país, en especial gente humilde y sencilla, que puedan acceder a un crédito. Las centrales de riesgo no son mecanismos de cobro, por lo que no podemos establecer en la ley que el registro de la deuda se convierta en un mecanismo perenne de cobro"".
Agregó el parlamentario en este sentido que ""los reportados son gente joven, sencilla y humilde a las que por esa vía las han sacado del mundo financiero e incluso, hasta del mundo laboral. Las estadísticas afectan a las personas de menos recursos y tenemos la obligación de resolverles el problema"".
",," Por la pandemia, el periodo de gracia para ponerse al día y resultar beneficiado no será de 6 meses desde que quede en firme sino que se extenderá a un año.
",Pasa a último debate en la Cámara el proyecto de borrón y cuenta nueva,https://www.elheraldo.co/colombia/pasa-ultimo-debate-en-la-camara-el-proyecto-de-borron-y-cuenta-nueva-723831
